40.67851639,-73.91161346
40.78586578,-73.95092773
40.75142288,-73.82733917
40.73682022,-73.99004364
40.82138062,-73.95413208
40.70847702,-73.94430542
40.82736969,-73.92280579
40.63019943,-74.1159668
40.7688942,-73.9299469
40.79037476,-73.97599792
40.6869545,-74.02043152
40.72541428,-73.97862244
40.73121262,-73.98336029
40.68962097,-73.97312164
40.72445297,-73.97887421
40.88145065,-73.88664246
40.72562027,-74.00447845
40.77237701,-73.92874146
40.72031784,-74.01216888
40.77237701,-73.92874146
40.82114029,-73.91493225
40.73121262,-73.98336029
40.67851639,-73.91161346
40.83402252,-73.94226074
40.76777267,-73.93622589
40.59536743,-73.7767334
40.80755997,-73.9192276
40.84494019,-73.88741302
40.72167587,-73.98201752
40.81380463,-73.94281769
40.75173187,-73.83000183
40.7498703,-73.8627243
40.81822205,-73.89046478
40.80439758,-73.95604706
40.75417709,-73.98459625
40.75173187,-73.83000183
40.84648514,-73.89434052
40.87980652,-73.90657806
40.71595383,-73.98672485
40.70998764,-73.81996155
40.81822205,-73.89046478
40.69298553,-73.90830231
40.6415863,-74.07789612
40.67065811,-73.95797729
40.77371979,-73.98190308
40.83280945,-73.92702484
40.74272919,-73.95404816
40.81380463,-73.94281769
40.67222595,-74.01100922
40.77429199,-73.95126343
40.76911545,-73.98855591
40.6869545,-74.02043152
40.80036545,-73.95833588
40.67172241,-73.99671173
40.68320465,-73.93566132
40.74405289,-74.00200653
40.82430267,-73.95000458
40.80215836,-73.95074463
40.7539978,-73.94242859
40.8968277,-73.85594177
40.84494019,-73.88741302
40.75299835,-73.96988678
40.7688942,-73.9299469
40.82430267,-73.95000458
40.73682022,-73.99004364
40.59187698,-73.78826141
40.76649475,-73.95695496
40.724823,-73.94465637
40.63547134,-74.02279663
40.80899429,-73.94377899
40.69372177,-73.99045563
40.83336639,-73.86192322
40.79037476,-73.97599792
40.80439758,-73.95604706
40.74317551,-73.94308472
40.83402252,-73.94226074
40.81380463,-73.94281769
40.73834229,-73.87782288
40.75173187,-73.83000183
40.80670547,-73.96485138
40.72961426,-73.86219788
40.81822205,-73.89046478
40.83261108,-73.91875458
40.88145065,-73.88664246
40.83406067,-73.94487762
40.73121262,-73.98336029
40.80505753,-73.93903351
40.66746521,-73.91048431
40.74888992,-74.00702667
40.67851639,-73.91161346
40.72167587,-73.98201752
40.75417709,-73.98459625
40.76311493,-73.99964905
40.75173187,-73.83000183
40.72605515,-73.98353577
40.72938538,-73.9830246
40.74927139,-73.99881744
40.83113861,-73.90068817
40.78097916,-73.94623566
40.71595383,-73.98672485
40.6869545,-74.02043152
40.84494019,-73.88741302
40.77237701,-73.92874146
40.73020935,-73.99841309
40.82124329,-73.9250412
40.79037476,-73.97599792
40.77237701,-73.92874146
40.7819519,-73.97547913
40.76911545,-73.98855591
